ICES rectangle,country,annex,regulated area,regulated gear,specon,vessel length,year,Effective Effort,area,fishery,gear,quarter,mesh_size_range
37F5,BEL,IIA,3B2,BT2,NONE,O15M,2008,8,4,NONE,BEAM,2,80-89
37F6,BEL,IIA,3B2,BT2,NONE,O15M,2008,11,4,NONE,BEAM,2,80-89
37F7,BEL,IIA,3B2,BT2,NONE,O15M,2008,253,4,NONE,BEAM,2,80-89
38E9,BEL,IIA,3B2,BT2,NONE,O15M,2008,107,4,NONE,BEAM,2,80-89
39F6,BEL,IIA,3B2,BT2,NONE,O15M,2008,61,4,NONE,BEAM,2,80-89
40F7,BEL,IIA,3B2,BT2,NONE,O15M,2008,240,4,NONE,BEAM,2,80-89
35F6,DEU,IIA,3B2,BEAM,NONE,O15M,2008,69,4,NONE,BEAM,2,16-31
36F6,DEU,IIA,3B2,BEAM,NONE,O15M,2008,12756,4,NONE,BEAM,2,16-31
36F7,DEU,IIA,3B2,BEAM,NONE,O15M,2008,18304,4,NONE,BEAM,2,16-31
36F8,DEU,IIA,3B2,BEAM,NONE,O15M,2008,18090,4,NONE,BEAM,2,16-31
37F5,DEU,IIA,3B2,BEAM,NONE,O15M,2008,32,4,NONE,BEAM,2,16-31
37F6,DEU,IIA,3B2,BEAM,NONE,O15M,2008,496,4,NONE,BEAM,2,16-31
37F7,DEU,IIA,3B2,BEAM,NONE,O15M,2008,3474,4,NONE,BEAM,2,16-31
37F8,DEU,IIA,3B2,BEAM,NONE,O15M,2008,34447,4,NONE,BEAM,2,16-31
38F6,DEU,IIA,3B2,BEAM,NONE,O15M,2008,61,4,NONE,BEAM,2,16-31
38F7,DEU,IIA,3B2,BEAM,NONE,O15M,2008,4826,4,NONE,BEAM,2,16-31
38F8,DEU,IIA,3B2,BEAM,NONE,O15M,2008,23700,4,NONE,BEAM,2,16-31
39F7,DEU,IIA,3B2,BEAM,NONE,O15M,2008,5805,4,NONE,BEAM,2,16-31
39F8,DEU,IIA,3B2,BEAM,NONE,O15M,2008,4518,4,NONE,BEAM,2,16-31
40F7,DEU,IIA,3B2,BEAM,NONE,O15M,2008,4530,4,NONE,BEAM,2,16-31
41F7,DEU,IIA,3B2,BEAM,NONE,O15M,2008,404,4,NONE,BEAM,2,16-31
37F8,DEU,IIA,3B2,BEAM,NONE,O15M,2008,23,4,NONE,BEAM,2,32-54
36F8,DEU,IIA,3B2,BEAM,NONE,O15M,2008,23,4,NONE,BEAM,2,55-69
34F4,DEU,IIA,3B2,BT2,NONE,O15M,2008,38,4,NONE,BEAM,2,80-89
35F3,DEU,IIA,3B2,BT2,NONE,O15M,2008,281,4,NONE,BEAM,2,80-89
35F4,DEU,IIA,3B2,BT2,NONE,O15M,2008,69,4,NONE,BEAM,2,80-89
36F3,DEU,IIA,3B2,BT2,NONE,O15M,2008,563,4,NONE,BEAM,2,80-89
36F4,DEU,IIA,3B2,BT2,NONE,O15M,2008,1250,4,NONE,BEAM,2,80-89
36F5,DEU,IIA,3B2,BT2,NONE,O15M,2008,720,4,NONE,BEAM,2,80-89
36F6,DEU,IIA,3B2,BT2,NONE,O15M,2008,160,4,NONE,BEAM,2,80-89
36F7,DEU,IIA,3B2,BT2,NONE,O15M,2008,702,4,NONE,BEAM,2,80-89
36F8,DEU,IIA,3B2,BT2,NONE,O15M,2008,82,4,NONE,BEAM,2,80-89
37F4,DEU,IIA,3B2,BT2,NONE,O15M,2008,24,4,NONE,BEAM,2,80-89
37F5,DEU,IIA,3B2,BT2,NONE,O15M,2008,210,4,NONE,BEAM,2,80-89
37F6,DEU,IIA,3B2,BT2,NONE,O15M,2008,100,4,NONE,BEAM,2,80-89
37F7,DEU,IIA,3B2,BT2,NONE,O15M,2008,1050,4,NONE,BEAM,2,80-89
37F8,DEU,IIA,3B2,BT2,NONE,O15M,2008,125,4,NONE,BEAM,2,80-89
38F6,DEU,IIA,3B2,BT2,NONE,O15M,2008,10,4,NONE,BEAM,2,80-89
38F7,DEU,IIA,3B2,BT2,NONE,O15M,2008,23,4,NONE,BEAM,2,80-89
38F8,DEU,IIA,3B2,BT2,NONE,O15M,2008,159,4,NONE,BEAM,2,80-89
39F6,DEU,IIA,3B2,BT2,NONE,O15M,2008,37,4,NONE,BEAM,2,80-89
39F7,DEU,IIA,3B2,BT2,NONE,O15M,2008,90,4,NONE,BEAM,2,80-89
40F6,DEU,IIA,3B2,BT2,NONE,O15M,2008,15,4,NONE,BEAM,2,80-89
40F7,DEU,IIA,3B2,BT2,NONE,O15M,2008,18,4,NONE,BEAM,2,80-89
42F5,DNK,IIA,3B2,BT1,NONE,O15M,2008,87,4,DNK_BOMTRWL___NS,BEAM,2,>=120
42F6,DNK,IIA,3B2,BT1,NONE,O15M,2008,18,4,DNK_BOMTRWL___NS,BEAM,2,>=120
43F4,DNK,IIA,3B2,BT1,NONE,O15M,2008,8,4,DNK_BOMTRWL___NS,BEAM,2,>=120
43F5,DNK,IIA,3B2,BT1,NONE,O15M,2008,11,4,DNK_BOMTRWL___NS,BEAM,2,>=120
43F6,DNK,IIA,3B2,BT1,NONE,O15M,2008,64,4,DNK_BOMTRWL___NS,BEAM,2,>=120
43F7,DNK,IIA,3B2,BT1,NONE,O15M,2008,768,4,DNK_BOMTRWL___NS,BEAM,2,>=120
43F8,DNK,IIA,3B2,BT1,NONE,O15M,2008,41,4,DNK_BOMTRWL___NS,BEAM,2,>=120
37F8,DNK,IIA,3B2,BEAM,NONE,O15M,2008,1155,4,DNK_HESTE_REJ__N,BEAM,2,16-31
38F7,DNK,IIA,3B2,BEAM,NONE,O15M,2008,73,4,DNK_HESTE_REJ__N,BEAM,2,16-31
38F8,DNK,IIA,3B2,BEAM,NONE,O15M,2008,524,4,DNK_HESTE_REJ__N,BEAM,2,16-31
39F6,DNK,IIA,3B2,BEAM,NONE,O15M,2008,19,4,DNK_HESTE_REJ__N,BEAM,2,16-31
39F7,DNK,IIA,3B2,BEAM,NONE,O15M,2008,505,4,DNK_HESTE_REJ__N,BEAM,2,16-31
39F8,DNK,IIA,3B2,BEAM,NONE,O15M,2008,11697,4,DNK_HESTE_REJ__N,BEAM,2,16-31
40F7,DNK,IIA,3B2,BEAM,NONE,O15M,2008,4337,4,DNK_HESTE_REJ__N,BEAM,2,16-31
40F8,DNK,IIA,3B2,BEAM,NONE,O15M,2008,10438,4,DNK_HESTE_REJ__N,BEAM,2,16-31
41F2,DNK,IIA,3B2,BEAM,NONE,O15M,2008,54,4,DNK_HESTE_REJ__N,BEAM,2,16-31
41F7,DNK,IIA,3B2,BEAM,NONE,O15M,2008,719,4,DNK_HESTE_REJ__N,BEAM,2,16-31
41F8,DNK,IIA,3B2,BEAM,NONE,O15M,2008,3273,4,DNK_HESTE_REJ__N,BEAM,2,16-31
42F7,DNK,IIA,3B2,BEAM,NONE,O15M,2008,23,4,DNK_HESTE_REJ__N,BEAM,2,16-31
42F8,DNK,IIA,3B2,BEAM,NONE,O15M,2008,152,4,DNK_HESTE_REJ__N,BEAM,2,16-31
41F7,DNK,IIA,3B2,BEAM,NONE,O15M,2008,8,4,DNK_REST_NORD__N,BEAM,2,16-31
38F2,ENG,IIA,3B2,BT1,NONE,O15M,2008,36,4,NONE,BEAM,2,>=120
39F3,ENG,IIA,3B2,BT1,NONE,O15M,2008,99,4,NONE,BEAM,2,>=120
39F4,ENG,IIA,3B2,BT1,NONE,O15M,2008,53,4,NONE,BEAM,2,>=120
40F4,ENG,IIA,3B2,BT1,NONE,O15M,2008,222,4,NONE,BEAM,2,>=120
41F4,ENG,IIA,3B2,BT1,NONE,O15M,2008,53,4,NONE,BEAM,2,>=120
35F3,ENG,IIA,3B2,BT2,NONE,O15M,2008,30,4,NONE,BEAM,2,100-119
36F1,ENG,IIA,3B2,BT2,NONE,O15M,2008,30,4,NONE,BEAM,2,100-119
36F3,ENG,IIA,3B2,BT2,NONE,O15M,2008,30,4,NONE,BEAM,2,100-119
37F1,ENG,IIA,3B2,BT2,NONE,O15M,2008,263,4,NONE,BEAM,2,100-119
37F2,ENG,IIA,3B2,BT2,NONE,O15M,2008,29,4,NONE,BEAM,2,100-119
38F1,ENG,IIA,3B2,BT2,NONE,O15M,2008,110,4,NONE,BEAM,2,100-119
38F2,ENG,IIA,3B2,BT2,NONE,O15M,2008,621,4,NONE,BEAM,2,100-119
38F3,ENG,IIA,3B2,BT2,NONE,O15M,2008,455,4,NONE,BEAM,2,100-119
39F2,ENG,IIA,3B2,BT2,NONE,O15M,2008,308,4,NONE,BEAM,2,100-119
39F3,ENG,IIA,3B2,BT2,NONE,O15M,2008,2510,4,NONE,BEAM,2,100-119
39F4,ENG,IIA,3B2,BT2,NONE,O15M,2008,1642,4,NONE,BEAM,2,100-119
39F5,ENG,IIA,3B2,BT2,NONE,O15M,2008,292,4,NONE,BEAM,2,100-119
39F6,ENG,IIA,3B2,BT2,NONE,O15M,2008,32,4,NONE,BEAM,2,100-119
40F3,ENG,IIA,3B2,BT2,NONE,O15M,2008,178,4,NONE,BEAM,2,100-119
40F4,ENG,IIA,3B2,BT2,NONE,O15M,2008,541,4,NONE,BEAM,2,100-119
40F5,ENG,IIA,3B2,BT2,NONE,O15M,2008,457,4,NONE,BEAM,2,100-119
40F6,ENG,IIA,3B2,BT2,NONE,O15M,2008,36,4,NONE,BEAM,2,100-119
34F0,ENG,IIA,3B2,BEAM,NONE,O15M,2008,672,4,NONE,BEAM,2,16-31
35F0,ENG,IIA,3B2,BEAM,NONE,O15M,2008,1728,4,NONE,BEAM,2,16-31
35F1,ENG,IIA,3B2,BEAM,NONE,O15M,2008,408,4,NONE,BEAM,2,16-31
36F0,ENG,IIA,3B2,BEAM,NONE,O15M,2008,96,4,NONE,BEAM,2,16-31
31F1,ENG,IIA,3B2,BT2,NONE,O15M,2008,67,4,NONE,BEAM,2,80-89
32F1,ENG,IIA,3B2,BT2,NONE,O15M,2008,54,4,NONE,BEAM,2,80-89
33F1,ENG,IIA,3B2,BT2,NONE,O15M,2008,72,4,NONE,BEAM,2,80-89
35F0,ENG,IIA,3B2,BT2,NONE,O15M,2008,360,4,NONE,BEAM,2,80-89
38F3,ENG,IIA,3B2,BT2,NONE,O15M,2008,72,4,NONE,BEAM,2,80-89
38F6,ENG,IIA,3B2,BT2,NONE,O15M,2008,111,4,NONE,BEAM,2,80-89
39F4,ENG,IIA,3B2,BT2,NONE,O15M,2008,108,4,NONE,BEAM,2,80-89
39F5,ENG,IIA,3B2,BT2,NONE,O15M,2008,36,4,NONE,BEAM,2,80-89
39F6,ENG,IIA,3B2,BT2,NONE,O15M,2008,747,4,NONE,BEAM,2,80-89
39F7,ENG,IIA,3B2,BT2,NONE,O15M,2008,100,4,NONE,BEAM,2,80-89
40F4,ENG,IIA,3B2,BT2,NONE,O15M,2008,180,4,NONE,BEAM,2,80-89
40F5,ENG,IIA,3B2,BT2,NONE,O15M,2008,312,4,NONE,BEAM,2,80-89
40F6,ENG,IIA,3B2,BT2,NONE,O15M,2008,145,4,NONE,BEAM,2,80-89
40F7,ENG,IIA,3B2,BT2,NONE,O15M,2008,159,4,NONE,BEAM,2,80-89
31F2,FRA,IIA,3B2,BT2,NONE,O15M,2008,309,4,COASTAL,BEAM,2,80-89
34F4,NLD,IIA,3B2,BT1,NONE,O15M,2008,34,4,FLAT,BEAM,2,>=120
37F7,NLD,IIA,3B2,BT1,NONE,O15M,2008,4,4,FLAT,BEAM,2,>=120
38F4,NLD,IIA,3B2,BT1,NONE,O15M,2008,2,4,FLAT,BEAM,2,>=120
38F6,NLD,IIA,3B2,BT1,NONE,O15M,2008,10,4,FLAT,BEAM,2,>=120
39F3,NLD,IIA,3B2,BT1,NONE,O15M,2008,28,4,FLAT,BEAM,2,>=120
39F6,NLD,IIA,3B2,BT1,NONE,O15M,2008,40,4,FLAT,BEAM,2,>=120
40F3,NLD,IIA,3B2,BT1,NONE,O15M,2008,20,4,FLAT,BEAM,2,>=120
40F4,NLD,IIA,3B2,BT1,NONE,O15M,2008,128,4,FLAT,BEAM,2,>=120
40F5,NLD,IIA,3B2,BT1,NONE,O15M,2008,34,4,FLAT,BEAM,2,>=120
40F7,NLD,IIA,3B2,BT1,NONE,O15M,2008,67,4,FLAT,BEAM,2,>=120
41F5,NLD,IIA,3B2,BT1,NONE,O15M,2008,170,4,FLAT,BEAM,2,>=120
41F7,NLD,IIA,3B2,BT1,NONE,O15M,2008,4,4,FLAT,BEAM,2,>=120
42F4,NLD,IIA,3B2,BT1,NONE,O15M,2008,27,4,FLAT,BEAM,2,>=120
42F6,NLD,IIA,3B2,BT1,NONE,O15M,2008,73,4,FLAT,BEAM,2,>=120
42F7,NLD,IIA,3B2,BT1,NONE,O15M,2008,74,4,FLAT,BEAM,2,>=120
43F4,NLD,IIA,3B2,BT1,NONE,O15M,2008,8,4,FLAT,BEAM,2,>=120
43F5,NLD,IIA,3B2,BT1,NONE,O15M,2008,49,4,FLAT,BEAM,2,>=120
43F6,NLD,IIA,3B2,BT1,NONE,O15M,2008,15,4,FLAT,BEAM,2,>=120
43F7,NLD,IIA,3B2,BT1,NONE,O15M,2008,483,4,FLAT,BEAM,2,>=120
44F4,NLD,IIA,3B2,BT1,NONE,O15M,2008,85,4,FLAT,BEAM,2,>=120
44F5,NLD,IIA,3B2,BT1,NONE,O15M,2008,15,4,FLAT,BEAM,2,>=120
45F3,NLD,IIA,3B2,BT1,NONE,O15M,2008,6,4,FLAT,BEAM,2,>=120
31F2,NLD,IIA,3B2,BT2,NONE,O15M,2008,13,4,FLAT,BEAM,2,100-119
32F3,NLD,IIA,3B2,BT2,NONE,O15M,2008,8,4,FLAT,BEAM,2,100-119
34F3,NLD,IIA,3B2,BT2,NONE,O15M,2008,40,4,FLAT,BEAM,2,100-119
34F4,NLD,IIA,3B2,BT2,NONE,O15M,2008,24,4,FLAT,BEAM,2,100-119
35F2,NLD,IIA,3B2,BT2,NONE,O15M,2008,74,4,FLAT,BEAM,2,100-119
35F3,NLD,IIA,3B2,BT2,NONE,O15M,2008,36,4,FLAT,BEAM,2,100-119
36F4,NLD,IIA,3B2,BT2,NONE,O15M,2008,104,4,FLAT,BEAM,2,100-119
36F5,NLD,IIA,3B2,BT2,NONE,O15M,2008,73,4,FLAT,BEAM,2,100-119
38F3,NLD,IIA,3B2,BT2,NONE,O15M,2008,55,4,FLAT,BEAM,2,100-119
39F1,NLD,IIA,3B2,BT2,NONE,O15M,2008,16,4,FLAT,BEAM,2,100-119
39F3,NLD,IIA,3B2,BT2,NONE,O15M,2008,166,4,FLAT,BEAM,2,100-119
39F4,NLD,IIA,3B2,BT2,NONE,O15M,2008,152,4,FLAT,BEAM,2,100-119
40F3,NLD,IIA,3B2,BT2,NONE,O15M,2008,20,4,FLAT,BEAM,2,100-119
40F4,NLD,IIA,3B2,BT2,NONE,O15M,2008,823,4,FLAT,BEAM,2,100-119
40F5,NLD,IIA,3B2,BT2,NONE,O15M,2008,250,4,FLAT,BEAM,2,100-119
31F3,NLD,IIA,3B2,BEAM,NONE,O15M,2008,812,4,SHR,BEAM,2,16-31
32F3,NLD,IIA,3B2,BEAM,NONE,O15M,2008,1035,4,SHR,BEAM,2,16-31
32F4,NLD,IIA,3B2,BEAM,NONE,O15M,2008,49,4,SHR,BEAM,2,16-31
33F4,NLD,IIA,3B2,BEAM,NONE,O15M,2008,1162,4,SHR,BEAM,2,16-31
34F4,NLD,IIA,3B2,BEAM,NONE,O15M,2008,319,4,SHR,BEAM,2,16-31
35F3,NLD,IIA,3B2,BEAM,NONE,O15M,2008,22,4,SHR,BEAM,2,16-31
35F4,NLD,IIA,3B2,BEAM,NONE,O15M,2008,163,4,SHR,BEAM,2,16-31
35F5,NLD,IIA,3B2,BEAM,NONE,O15M,2008,42,4,SHR,BEAM,2,16-31
37F7,NLD,IIA,3B2,BEAM,NONE,O15M,2008,2,4,SHR,BEAM,2,16-31
37F8,NLD,IIA,3B2,BEAM,NONE,O15M,2008,4,4,SHR,BEAM,2,16-31
38F8,NLD,IIA,3B2,BEAM,NONE,O15M,2008,41,4,SHR,BEAM,2,16-31
31F1,NLD,IIA,3B2,BT2,NONE,O15M,2008,418,4,FLAT,BEAM,2,80-89
31F2,NLD,IIA,3B2,BT2,NONE,O15M,2008,3408,4,FLAT,BEAM,2,80-89
31F3,NLD,IIA,3B2,BT2,NONE,O15M,2008,2499,4,FLAT,BEAM,2,80-89
32F1,NLD,IIA,3B2,BT2,NONE,O15M,2008,173,4,FLAT,BEAM,2,80-89
32F2,NLD,IIA,3B2,BT2,NONE,O15M,2008,2746,4,FLAT,BEAM,2,80-89
32F3,NLD,IIA,3B2,BT2,NONE,O15M,2008,11753,4,FLAT,BEAM,2,80-89
32F4,NLD,IIA,3B2,BT2,NONE,O15M,2008,103,4,FLAT,BEAM,2,80-89
33F2,NLD,IIA,3B2,BT2,NONE,O15M,2008,1293,4,FLAT,BEAM,2,80-89
33F3,NLD,IIA,3B2,BT2,NONE,O15M,2008,8878,4,FLAT,BEAM,2,80-89
33F4,NLD,IIA,3B2,BT2,NONE,O15M,2008,3471,4,FLAT,BEAM,2,80-89
34F2,NLD,IIA,3B2,BT2,NONE,O15M,2008,2560,4,FLAT,BEAM,2,80-89
34F3,NLD,IIA,3B2,BT2,NONE,O15M,2008,3006,4,FLAT,BEAM,2,80-89
34F4,NLD,IIA,3B2,BT2,NONE,O15M,2008,7385,4,FLAT,BEAM,2,80-89
35F0,NLD,IIA,3B2,BT2,NONE,O15M,2008,17,4,FLAT,BEAM,2,80-89
35F1,NLD,IIA,3B2,BT2,NONE,O15M,2008,479,4,FLAT,BEAM,2,80-89
35F2,NLD,IIA,3B2,BT2,NONE,O15M,2008,1119,4,FLAT,BEAM,2,80-89
35F3,NLD,IIA,3B2,BT2,NONE,O15M,2008,2559,4,FLAT,BEAM,2,80-89
35F4,NLD,IIA,3B2,BT2,NONE,O15M,2008,2854,4,FLAT,BEAM,2,80-89
35F5,NLD,IIA,3B2,BT2,NONE,O15M,2008,376,4,FLAT,BEAM,2,80-89
35F6,NLD,IIA,3B2,BT2,NONE,O15M,2008,48,4,FLAT,BEAM,2,80-89
36F0,NLD,IIA,3B2,BT2,NONE,O15M,2008,44,4,FLAT,BEAM,2,80-89
36F1,NLD,IIA,3B2,BT2,NONE,O15M,2008,332,4,FLAT,BEAM,2,80-89
36F2,NLD,IIA,3B2,BT2,NONE,O15M,2008,82,4,FLAT,BEAM,2,80-89
36F3,NLD,IIA,3B2,BT2,NONE,O15M,2008,1112,4,FLAT,BEAM,2,80-89
36F4,NLD,IIA,3B2,BT2,NONE,O15M,2008,4504,4,FLAT,BEAM,2,80-89
36F5,NLD,IIA,3B2,BT2,NONE,O15M,2008,4319,4,FLAT,BEAM,2,80-89
36F6,NLD,IIA,3B2,BT2,NONE,O15M,2008,273,4,FLAT,BEAM,2,80-89
36F7,NLD,IIA,3B2,BT2,NONE,O15M,2008,137,4,FLAT,BEAM,2,80-89
37F0,NLD,IIA,3B2,BT2,NONE,O15M,2008,12,4,FLAT,BEAM,2,80-89
37F1,NLD,IIA,3B2,BT2,NONE,O15M,2008,106,4,FLAT,BEAM,2,80-89
37F2,NLD,IIA,3B2,BT2,NONE,O15M,2008,12,4,FLAT,BEAM,2,80-89
37F3,NLD,IIA,3B2,BT2,NONE,O15M,2008,130,4,FLAT,BEAM,2,80-89
37F5,NLD,IIA,3B2,BT2,NONE,O15M,2008,890,4,FLAT,BEAM,2,80-89
37F6,NLD,IIA,3B2,BT2,NONE,O15M,2008,1752,4,FLAT,BEAM,2,80-89
37F7,NLD,IIA,3B2,BT2,NONE,O15M,2008,7956,4,FLAT,BEAM,2,80-89
38F2,NLD,IIA,3B2,BT2,NONE,O15M,2008,10,4,FLAT,BEAM,2,80-89
38F3,NLD,IIA,3B2,BT2,NONE,O15M,2008,1,4,FLAT,BEAM,2,80-89
38F5,NLD,IIA,3B2,BT2,NONE,O15M,2008,140,4,FLAT,BEAM,2,80-89
38F6,NLD,IIA,3B2,BT2,NONE,O15M,2008,483,4,FLAT,BEAM,2,80-89
38F7,NLD,IIA,3B2,BT2,NONE,O15M,2008,18,4,FLAT,BEAM,2,80-89
39F3,NLD,IIA,3B2,BT2,NONE,O15M,2008,2,4,FLAT,BEAM,2,80-89
39F6,NLD,IIA,3B2,BT2,NONE,O15M,2008,755,4,FLAT,BEAM,2,80-89
39F7,NLD,IIA,3B2,BT2,NONE,O15M,2008,422,4,FLAT,BEAM,2,80-89
40F5,NLD,IIA,3B2,BT2,NONE,O15M,2008,85,4,FLAT,BEAM,2,80-89
40F6,NLD,IIA,3B2,BT2,NONE,O15M,2008,123,4,FLAT,BEAM,2,80-89
40F7,NLD,IIA,3B2,BT2,NONE,O15M,2008,167,4,FLAT,BEAM,2,80-89
41F5,NLD,IIA,3B2,BT2,NONE,O15M,2008,2,4,FLAT,BEAM,2,80-89
34F4,NLD,IIA,3B2,BT2,NONE,O15M,2008,48,4,FLAT,BEAM,2,90-99
35F4,NLD,IIA,3B2,BT2,NONE,O15M,2008,56,4,FLAT,BEAM,2,90-99
36F4,NLD,IIA,3B2,BT2,NONE,O15M,2008,126,4,FLAT,BEAM,2,90-99
36F5,NLD,IIA,3B2,BT2,NONE,O15M,2008,40,4,FLAT,BEAM,2,90-99
37F6,NLD,IIA,3B2,BT2,NONE,O15M,2008,76,4,FLAT,BEAM,2,90-99
34F4,SCO,IIA,3B2,BEAM,NONE,O15M,2008,24,4,NONE,BEAM,2,<16
36F4,SCO,IIA,3B2,BEAM,NONE,O15M,2008,24,4,NONE,BEAM,2,<16
39F4,SCO,IIA,3B2,BT1,NONE,O15M,2008,216,4,NONE,BEAM,2,>=120
40F4,SCO,IIA,3B2,BT1,NONE,O15M,2008,240,4,NONE,BEAM,2,>=120
40F5,SCO,IIA,3B2,BT1,NONE,O15M,2008,24,4,NONE,BEAM,2,>=120
41F4,SCO,IIA,3B2,BT1,NONE,O15M,2008,139,4,NONE,BEAM,2,>=120
41F5,SCO,IIA,3B2,BT1,NONE,O15M,2008,24,4,NONE,BEAM,2,>=120
33F5,SCO,IIA,3B2,BT2,NONE,O15M,2008,36,4,NONE,BEAM,2,100-119
34F5,SCO,IIA,3B2,BT2,NONE,O15M,2008,36,4,NONE,BEAM,2,100-119
37F1,SCO,IIA,3B2,BT2,NONE,O15M,2008,348,4,NONE,BEAM,2,100-119
37F2,SCO,IIA,3B2,BT2,NONE,O15M,2008,60,4,NONE,BEAM,2,100-119
37F3,SCO,IIA,3B2,BT2,NONE,O15M,2008,24,4,NONE,BEAM,2,100-119
38F1,SCO,IIA,3B2,BT2,NONE,O15M,2008,90,4,NONE,BEAM,2,100-119
38F2,SCO,IIA,3B2,BT2,NONE,O15M,2008,339,4,NONE,BEAM,2,100-119
38F3,SCO,IIA,3B2,BT2,NONE,O15M,2008,504,4,NONE,BEAM,2,100-119
39F1,SCO,IIA,3B2,BT2,NONE,O15M,2008,90,4,NONE,BEAM,2,100-119
39F2,SCO,IIA,3B2,BT2,NONE,O15M,2008,539,4,NONE,BEAM,2,100-119
39F3,SCO,IIA,3B2,BT2,NONE,O15M,2008,1823,4,NONE,BEAM,2,100-119
39F4,SCO,IIA,3B2,BT2,NONE,O15M,2008,474,4,NONE,BEAM,2,100-119
40F3,SCO,IIA,3B2,BT2,NONE,O15M,2008,315,4,NONE,BEAM,2,100-119
40F4,SCO,IIA,3B2,BT2,NONE,O15M,2008,579,4,NONE,BEAM,2,100-119
33F1,SCO,IIA,3B2,BT2,NONE,O15M,2008,48,4,NONE,BEAM,2,80-89
35F4,SCO,IIA,3B2,BT2,NONE,O15M,2008,24,4,NONE,BEAM,2,80-89
36F4,SCO,IIA,3B2,BT2,NONE,O15M,2008,48,4,NONE,BEAM,2,80-89
36F5,SCO,IIA,3B2,BT2,NONE,O15M,2008,144,4,NONE,BEAM,2,80-89
39F4,SCO,IIA,3B2,BT2,NONE,O15M,2008,29,4,NONE,BEAM,2,80-89
40F4,SCO,IIA,3B2,BT2,NONE,O15M,2008,86,4,NONE,BEAM,2,80-89
40F5,SCO,IIA,3B2,BT2,NONE,O15M,2008,29,4,NONE,BEAM,2,80-89
43F8,DNK,IIA,3B2,LL1,NONE,O15M,2008,187,4,DNK_KROGE______N,LONGLINE,2,NONE
37F0,ENG,IIA,3B2,LL1,NONE,O15M,2008,24,4,NONE,LONGLINE,2,NONE
49E6,SCO,IIA,3B2,LL1,NONE,O15M,2008,180,4,NONE,LONGLINE,2,NONE
49E7,SCO,IIA,3B2,LL1,NONE,O15M,2008,30,4,NONE,LONGLINE,2,NONE
50E6,SCO,IIA,3B2,LL1,NONE,O15M,2008,30,4,NONE,LONGLINE,2,NONE
35F4,NLD,IIA,3B2,PEL_SEINE,NONE,O10T15M,2008,51,4,MIX,PEL_SEINE,2,NONE
35F5,NLD,IIA,3B2,PEL_SEINE,NONE,O10T15M,2008,30,4,MIX,PEL_SEINE,2,NONE
35F6,NLD,IIA,3B2,PEL_SEINE,NONE,O10T15M,2008,109,4,MIX,PEL_SEINE,2,NONE
44E9,DNK,IIA,3B2,PEL_SEINE,NONE,O15M,2008,24,4,DNK_NOT_SIL___NS,PEL_SEINE,2,32-54
44F0,DNK,IIA,3B2,PEL_SEINE,NONE,O15M,2008,72,4,DNK_NOT_SIL___NS,PEL_SEINE,2,32-54
44F1,DNK,IIA,3B2,PEL_SEINE,NONE,O15M,2008,24,4,DNK_NOT_SIL___NS,PEL_SEINE,2,32-54
45E9,DNK,IIA,3B2,PEL_SEINE,NONE,O15M,2008,24,4,DNK_NOT_SIL___NS,PEL_SEINE,2,32-54
45F0,DNK,IIA,3B2,PEL_SEINE,NONE,O15M,2008,24,4,DNK_NOT_SIL___NS,PEL_SEINE,2,32-54
46F0,DNK,IIA,3B2,PEL_SEINE,NONE,O15M,2008,72,4,DNK_NOT_SIL___NS,PEL_SEINE,2,32-54
46F2,DNK,IIA,3B2,PEL_SEINE,NONE,O15M,2008,24,4,DNK_NOT_SIL___NS,PEL_SEINE,2,32-54
35F5,NLD,IIA,3B2,PEL_SEINE,NONE,O15M,2008,14,4,MIX,PEL_SEINE,2,NONE
38F1,SWE,IIA,3B2,PEL_SEINE,NONE,O15M,2008,1,4,NONE,PEL_SEINE,2,32-54
40F1,SWE,IIA,3B2,PEL_SEINE,NONE,O15M,2008,1,4,NONE,PEL_SEINE,2,32-54
43F0,SWE,IIA,3B2,PEL_SEINE,NONE,O15M,2008,10,4,NONE,PEL_SEINE,2,32-54
44F0,SWE,IIA,3B2,PEL_SEINE,NONE,O15M,2008,58,4,NONE,PEL_SEINE,2,32-54
44F1,SWE,IIA,3B2,PEL_SEINE,NONE,O15M,2008,1,4,NONE,PEL_SEINE,2,32-54
44F2,SWE,IIA,3B2,PEL_SEINE,NONE,O15M,2008,32,4,NONE,PEL_SEINE,2,32-54
45E9,SWE,IIA,3B2,PEL_SEINE,NONE,O15M,2008,17,4,NONE,PEL_SEINE,2,32-54
45F0,SWE,IIA,3B2,PEL_SEINE,NONE,O15M,2008,15,4,NONE,PEL_SEINE,2,32-54
46F0,SWE,IIA,3B2,PEL_SEINE,NONE,O15M,2008,27,4,NONE,PEL_SEINE,2,32-54
47F0,SWE,IIA,3B2,PEL_SEINE,NONE,O15M,2008,8,4,NONE,PEL_SEINE,2,32-54
31F3,NLD,IIA,3B2,PEL_SEINE,NONE,U10M,2008,11,4,MIX,PEL_SEINE,2,NONE
32F3,NLD,IIA,3B2,PEL_SEINE,NONE,U10M,2008,25,4,MIX,PEL_SEINE,2,NONE
35F4,NLD,IIA,3B2,PEL_SEINE,NONE,U10M,2008,2,4,MIX,PEL_SEINE,2,NONE
41F7,DNK,IIA,3B2,GT1,NONE,O10T15M,2008,16,4,DNK_GARN_KLM___N,TRAMMEL,2,110-149
